id,text,polarization,back_translated
swa_c5e0c1ab988dd373957883e0b97aca1a,inachukua muelekezaji wa kweli kumkubali larry unajua ni shabiki gani wanapenda mashabiki wake wanaowafanya wavulana kulia asantepaulokwakuthibitishalarry,0,Inachukua mkurugenzi halisi kukubali Larry unajua nini shabiki wao kama mashabiki wake kufanya wavulana kulia asante umethibitisha Larry
swa_920a118c0f7c4a3fc29ef7c25013bd2a,unafanya nini kijana mdogo,0,Unafanya nini kijana
swa_dfd570e2e7021ac0ee6cee90717be589,usagrunt ninashangaa ni nini charlie brown atasema juu ya siku hizi,0,Najiuliza Charlie Brown angesema nini kuhusu siku hizi
swa_b0c3aa97ec2657017b693371fbeb871f,sassymom nimefurahi sana kufanya hivi bado ninajaribu kugundua hisia kwenye motorola hii mbaya ili kumpa kidole huyo kidole,0,Sassymom mimi ni furaha sana kufanya hii na bado ninajaribu kujua hisia juu ya hii mbaya Motorola kutoa kidole kidogo ya kugusa.
swa_16d4124054e76fb7a172320dbad88959,simtukuzi dis shit lakini kitoto mimi ndivyo nilivyo na ndivyo ilivyo,0,Sitaki kuwa shit-but baby mimi ni nini mimi ni na kwamba ni nini mimi ni.
swa_2a4147a71b00a09a58d492a337aa85f1,all kalenjins are hardworking hao watu hupenda kufanya vitu mbio mbio sanaalways on record time,0,Waandishi wote wa kalenda ni wafanyakazi wenye bidii. Watu hawa hupenda kufanya mambo haraka sana.
swa_a42c9cfd0800656910b140a3d062ce40,takataka ya kutombwa za moto,0,Mafuta ya kuzima moto
swa_7249d5ef6126bc460eaec23ad4e41034,majembe la kutombwa pussy matako yall wanifukuza wananitaka,0,pussy pussy pipi pipi pipi yao watanifukuza wanataka mimi
swa_d8a5c4f1b21d4f0ab60631f6c6402f22,jembe la kutombwa pussy lako la kijinga,0,pussy yako stupid ni pussy fucking
swa_e8a0ba0e1684992d8a4312120fea6500,ndege alipiga tu kwenye dirisha la gari langu dirisha langu la gari lililokuwa limeegeshwa aliogopa kutomba kwangu,0,Ndege hiyo ilipiga dirisha la gari langu.
swa_66333fe094a9afeb8c7cf7948fdfc39b,vhadeneca chocolate sunshinejones aye naheshimu hustle na wote lakini usinitumie tena video za takataka ya kutombwa asante,0,Vhadeneca chocolate sunshinejones ndiyo naheshimu bustle na wote lakini si kutuma mimi zaidi junk video asante
swa_30204c53d3c6fe8ddeef3700cda7e97f,thickummsx vibaya sana lmao huyu bitch kichwa nusu alijaribu kummeza mtu kwenye sinema hii,0,thickummsx mbaya sana lmao hii bitch nusu kichwa alijaribu kumeza mtu katika filamu hii
swa_3a901f26bbffa18c35635a462d9842df,unatazama takataka ya kutombwa hii,0,Unaangalia kwenye mahali hapa pa kuharibu takataka.
swa_6a3012f65e68107e5c9b1197835b70d8,tunapaswa kubadilisha hiyo kuwa bitch kichwa nusu juu ya kila kitu,0,Tunapaswa kubadilisha kwamba kuwa bitch kichwa nusu juu ya kila kitu
swa_fe6cd03e734d6aca131c0c3122576d68,ikiwa hauko na mtu bado unaweza kulala karibu kuwa jembe la kutombwa pussy na sio cheatin,0,Kama wewe si na mtu unaweza bado kulala karibu kuwa pussy na si cheating
swa_fe0c5dcddb53c35dd059e0d468ded401,kila kitu anachofanya ni fav fuckin cunt,0,Yeye tu kufanya ni fav fucking pussy
swa_3184f423af9c057dbfc97ad8031c79cb,stephyrae lmao wacha tuweke hangout wiki hii jembe la kutombwa pussy,0,Stephyrae Lmao hebu kuweka mkutano wiki hii
swa_5626a9f5b92b9602a97907fe443b6a07,bitches kichwa nusu iwekwe hoppin kama bitch kichwa nusu pata maisha yako kwa wewe kupigwa lmao,0,Bitches kichwa nusu kuweka hoppin kama kichwa bitch nusu kupata maisha yako kwa ajili yako hit IMAO
swa_b1795527abc3d06b46ecfa35f3055fb6,kuumwa na matako ni dalili ya kutombwa,0,Kuumwa na usoni ni ishara ya kutojihisi vizuri
swa_8e06c54e902d87bacfd6d0f6e92b4fcd,kunungunika kwako bila kukoma kama kitita kidogo kisichofaa ni jambo la kufurahisha zaidi ambalo limetokea wikendi yote wewe sio mwanaume,0,Kuendelea kwako kunung'unika kama ugomvi mdogo usio na maana ni jambo la kufurahisha zaidi ambalo limetokea mwishoni mwa wiki.
swa_f7656690acb1da1e3923fea36f3b1646,ninawapenda nyeusi nyepesi karmeli nyeupe nyekundu ngozi manjano bluu zambarau kijani haijalishi ni rangi gani,0,Napenda mwanga nyeusi caramel nyeupe nyekundu ngozi manjano bluu rangi ya zambarau kijani bila kujali rangi
swa_4cfab27cf4e7de448d8f4161339a60e9,hapana baba yeye ni asia,0,Hakuna baba yeye ni Asia
swa_853db15d39c4d0b7b973982e9889bc24,kila msichana kwenye chumba anaanza kupunga mikono huko karibu,0,Kila msichana katika chumba huanza kutikisa mikono yake huko.
swa_d1032333c9b48da29a2f4f02fa8c7896,labda mimi ni chokoleti yako kuu iliyotiwa tufaha la mdalasini,0,Labda mimi ni chocolate yako kuu na ladha ya sinamoni
swa_7b15d746fc0266ebc1e8a9bb39916e95,alioa mwanamke mweupe bahati nzuribahati uncle ruckus,0,"Alioa mwanamke mweupe, bahati njema, bahati njema Mjomba Ruckus."
swa_75048c6ece922f0417a3708101e93428,tengeneza masanduku ya ascii na nodejs ninachoona ni uwezo wa kuleta ndegeflappynode kupitia neli za ascii na ndege,0,Kufanya masanduku AScii na nodejs. kile ninaona ni uwezo wa kuleta ndege kwa flappynode kupitia njia AScii na ndege.
swa_73ec4bdda4e3c49f17ac2a2f45aeecc2,pakua mixtape hapa,0,Pakua mixtape hapa
swa_7c6e90c9ffdceea52e0331c2d7c05006,imeshuka stack sababu bitch mimi niko,0,Ni chini ya stack kwa sababu bitch mimi ni
swa_a68a88521c900d271266cf20415c5b66,maverick wa china tulikuwa tunawasiliana na comrade unajua kumpa mfalme yanks birdie,0,Maverick wa China tulikuwa katika kuwasiliana na wenzake unajua kumpa mfalme birdie Yankee
swa_0cbac6460341db3c05269a87410d5b92,kwa njia tunafanya ngumi za ngumi,0,kwa njia sisi kufanya ndondi.
swa_45c5f28c536153b7137d78e6f4565f81,lakini ninahitaji kitoto kibaya kilicho moto kuliko mimi inaweza kuwa chama cha kweli cha partynextdoor kilichowahi kusema ndio jinsi ninavyojisikia kila siku,0,"Lakini mimi ninahitaji mbaya, hotter mtoto kuliko mimi. inaweza kuwa chama halisi mlango wa pili kwamba mara moja alisema ndiyo, hivyo mimi kujisikia kila siku."
swa_30bd8d157de13b0ee43bf5cbc7334c97,mabano haya yote yanataka mtoto sitaki watoto,0,Ishara zote hizi zinataka mtoto.
swa_310d7ce11f5bb60e3d529cf7f33968cb,zmbiedance nimemtengenezea chakula hicho cha mchana bitches wanapenda chakula cha mchana,0,Zmbiedance Mimi alifanya yake kwamba chakula cha mchana sluts upendo chakula cha mchana
swa_3c057760641d5e8642fdb20326905dfc,je ni albino ya watoto meeeesh,0,"Je, ni albino ya watoto Meeeesh"
swa_aba0b3155e808ac5de6d435539032eb6,wakati mtoto hawataki kazi halisi wanakuwa tu wanyanganyi lol lol,0,Wakati mtoto hawataki kazi halisi wao tu kuwa thugs lol lol
swa_9659d1bac3773e763c30bf7da49fdf40,je ni moto zaidi kuliko ilivyo jamaa,0,"Je, ni moto kuliko ilivyo kwa kiasi fulani?"
swa_961af2d1f385d857b7d6b1d2d31a6026,unaendeleaje kichaa kichaa ni ya kuchekesha,0,Jinsi wewe ni kuwa crazy crazy ni funny
swa_15a9ddd2cb94400d04050fadd3777ddd,mimi ni mtu mwenye kusisimua na moyo wa kilima billyraycyrus hahahahaha yesu murphy,0,Mimi ni mtu kusisimua na moyo mlima wa billyraycyrus hahahahaha Yesu Murphy
swa_5afb6ab66d5036aeffffc4ec64058f45,ninajisikia kama malcolm katikati vibanzi hivi vinanizunguka hawawezi kukosa,0,Ninahisi kama Malcolm katikati.
swa_903a5bfcf5d23eddaa48f202b2cb1e09,ninakupakua utu mpya na kukuamuru uso mpya wewe jike nakupenda umejaliwa na mungu als rose akipiga kelele kwenye roboti yake ya ngono,0,Mimi ni kupakua utu mpya na kuagiza uso mpya wewe mwanamke nakupenda wewe ni desturi ya mungu Als Rose kilio juu ya robot yake ngono
swa_22e04f9e7ad925e6eb1c3b4865778457,mimi ni punda mzuri wa punda anapiga kelele kwa usiku wa leo kabla ya cabaret jtsafiri,0,Mimi ni nzuri ass asshole anapiga kelele kwa ajili ya usiku huu kabla ya cabaret Jtravel
swa_74ca748e9d8de0815108f614cccc3d27,ningependa wewe uniite bitch kuliko bwana meneja wangu,0,Ningependa uniniite bitch badala ya meneja wangu
swa_b7f3cd8947a80183fa33ceef98e7dae9,niliamka kama thi kitanda nirudi kitandani,0,Niliamka kama kitanda na kurudi kulala.
swa_f4d25928c4a57ccd4ec004a6dc7f861e,nitakutumbua mahali umesimama u kizunguzungu mjinga mbili kipekee amp misemo tofauti nilisikia jamaa akisema nilipokuwa mdogo,0,Mimi drown wewe ambapo wewe kusimama u kijinga mbili kipekee amp maneno nilimsikia jamaa kusema wakati mimi nilikuwa mdogo
swa_43ec8245998011e116208e86d07d2eac,nini je unajuaje hata hiyo inapenda nini,0,Unajua jinsi hata kwamba anapenda nini
swa_29e31e35a8328cbdbb77c41f549add5f,niko na wanaume wazee tu kwa sababu wameiva zaidi,0,Nina wanaume wazee tu kwa sababu wao ni wazee.
swa_3823070e0284dab8c385c81523fdb52b,nimepata namba mimi ni mtoto wa kitoto,0,Nina namba. Mimi ni mtoto.
swa_15c86ef76a2fcbc92c2a25728e4a183d,nimesikia ulikuwa unatafuta pipi wa mtu jike,0,Nilisikia kwamba ulikuwa ukitafuta pipi za kike.
swa_c839c8714c582be24f5f8f53896dabe3,hatafanya mapenzi na mimi,0,Yeye si kufanya mapenzi na mimi
swa_269e2a7b074e63ddbd471b4d031da5d2,ameoa lakini bado nataka kumpiga,0,Yeye ni ndoa lakini bado nataka kumshinda.
swa_52a3ebf7d91fd6a67b01b5bd1ebe7054,nimepata kitita kama jada picket nitafunua latifah unapanda duru na wapwa wako wewe titi,0,Mimi nina kitten kama jada piketi I utaonyesha Latifah wewe kukimbia mduara na wajukuu wako wewe matiti
swa_ce0aeed86191c75b995adfe687afe178,ninamchukia yule jamaa sana nataka kumpiga usoni kisha ulimi umbusu,0,Mimi chuki guy kwamba sana nataka punch yake katika uso na kisha kiss yake juu ya ulimi.
swa_8bbdd99e802d49f0ae0836975f1171ea,ikiwa wewe ni mtoto mbaya weka mikono yako juu,0,"Kama wewe ni mtoto mbaya, kuweka mikono yako juu."
swa_0c64a6f2d3327679b85ed0e3af084c89,kubisha hodi je inaweza kuwa ni nani saa hii ninashusha ukumbi ni nani huyo nauliza ni mtoto mbaya na burrito mwisho,0,Nani inaweza kuwa saa hii mimi ni kwenda chini ya koridori ambaye ni kwamba mimi ni kuuliza ni mbaya mtoto na burrito mwisho
swa_b218665d5d625579be620f7584b23576,bitch wa kimsingi atanikera kila wakati,0,Kwa msingi bitch daima kutanihoji
swa_29c552fa43f30aa0e840dd5a2f2fde2c,caritoguey mkaa s zinamilikiwa kabla hakuna kuvaa pekee au scuffs ukubwa cherry s ds size,0,Caritoguey makazi ya wamiliki kabla ya kuvaa peke yake au scuffs ukubwa cherry ukubwa ds
swa_9c1b2af55e48fda9d5697d4ccbd1a8b0,hiyo ni nzuri na fuzzy moja hehehe,0,Hiyo ni nzuri na fuzzy moja hehehe
swa_d9fefacad1079f59908f0090e8bcbd2e,calumlove anaweza kupata ziara mjomba huyu hatakuwa na familia wakati nimekamilisha,0,Calumlove anaweza kupata ziara hii mjomba hana familia wakati mimi ni kuishia
swa_53862158441c239fcee522415f484aec,caitnicole sina hakika mimi ni nig aliyevunjika,0,Caitnicole Sijui mimi ni nig broke
swa_a1e2282b95d858a87701c462c87918e2,caykelly ninyi ni watu wa nguruwe,0,Caykelly wewe ni watu wa nguruwe
swa_1ffe265cff321fa092d8c9a86570813e,brendacoyt niliwapatia vipando vya theluji kwangu,0,Brendacoyt alinipa vipande vya theluji
swa_f9b26bb9d70fe2ba97eb0fcb3bc3f975,leo ilikuwa ongea kama siku ya maharamia na hakuna mtu aliyejua id alikuwa akifanya uigaji wa charlie morton siku nzima,0,Leo ilikuwa kuzungumza kama siku pirates na hakuna mtu alijua id alikuwa kufanya mauaji Charlie Morton siku nzima
swa_41bc7110ddcffa2161193e5f41f86dc4,beejohns atajipata kuwa msichana mwekundu moja ya siku hizi,0,BeeJohns atapata mwenyewe msichana nyekundu siku moja
swa_8e010009b0afdfb9624692102ecbc33e,wtf wewe watoto wameona hii bila mimi,0,WTF watoto wenu wameona hii bila mimi
swa_e6933b1c8d143dcc87b4675bee64d745,bogglethemind aj alikuwa karibu kusafiri kwenda ureno amp fungua kopo ya nani tangu waanze kukuza mbali wakati wa bado endesha kitita hiki,0,Bogglethemind aj alikuwa karibu kusafiri kwa Ureno amp kufungua kikombe cha nani tangu wao kuanza kukua mbali wakati bado kukimbia hii hesitant
swa_3b5ac300585deaf76e91d48ad81ff566,unasababisha kila mtu anapenda tu ibada ya bitch ndio hakika,0,Kwa sababu kila mtu anapenda tu bitch ibada ndiyo uhakika
swa_98297dd778aa41a006de18b5544ff8f5,ccass nzito kabisa katika ct rundo la vigelegele vya kunungunika,0,ccass nzito sana katika Ct stack ya kulalamika clamors
swa_776095b30e4ad5c3b6a3e77c8fcdcb30,nao wanasababishwa na polisi walionyesha kwa nguvu hao ndio kitu pekee kilichowazuia kugeuzwa njia kuua barabara ishutdkumiliki,0,"Walikuwa wakiongozwa na polisi, na walionyesha kwa nguvu kwamba hii ndiyo kitu pekee kilichowazuia kugeuka, na kuua barabara iliyokuwa ya IST."
swa_1f3b6b0ccc63492be8df034f0b2a7566,unasikika kama mjanja wa kweli,0,Wewe sauti kama kweli trickster.
swa_651c2cfbf1cd030c9efd098e13bba11f,hao majigaboo aka wavunjaji wa nyumbani wanahitaji kuzuiwa,0,Wanapaswa kuwazuia wanyang'anyi hao.
swa_e150bff924c28a93fb723c006324a75e,je nilikuwa nikishangaa tu ikiwa utatazama kuongeza vituo vya runinga vyenye rangi bila kupendeza,0,Nilikuwa tu akitafuta kama ungeweza kuangalia rangi vituo vya televisheni kuongeza up mbaya.
swa_5b9b7cbd43501f555bccf85ef39937e6,subiri hiyo inaonekana kuwa ya kibaguzi,0,Subira ya aina hiyo inaonekana kuwa yenye kuumiza
swa_76446f613dc47108ffd3edf3d0ec2005,dina bitch nini situmii unachosema lakini usinipige uongo juu yangu wewe mjamaa mwenye nywele,0,Dina bitch nini mimi si kutumia nini wewe ni kusema lakini usiniambie uongo wewe hairy bitch kidogo
swa_875a13f0ff2fbf3848b47432f77907fd,davidly hahahaha aw nut tunapaswa kujaribu kumkamata yule mjomba,0,David hahahaha aw crazy tunapaswa kujaribu kupata mjomba
swa_deb568631826fdee8ec15e6be4e206ef,wow nilikuwa kama watu au wanapigania watu katika shule ya upili halafu bitch unafuata nigga yangu,0,Wow mimi alikuwa kama watu au kupigana watu katika shule ya sekondari kisha bitch wewe kufuata nigga yangu
swa_36488d25579d725257932c502d801048,nilidhani ulikuwa na kasoro ya kuzaliwa ambayo ilifanya nips yako iwe na umbo la moyo lmao,0,Nilidhani ulikuwa na kasoro ya kuzaliwa ambayo ilifanya vipele vyako vionekane kama moyo.
swa_d6d861ed51ae6b0b90b3fa3d669de39e,clinchmtn america leo sheria ya kidole gumba ni wakati wa shaka lawama nyeupe,0,Clinchmtn Marekani leo utawala wa kidole ni wakati wa shaka nyeupe lawama
swa_836f16473a4c94f52e251c9b10305deb,alikuwa akitembea amp ndege wadogo hupiga karibu na mlango wake kuimba nyimbo tamu za melodi safi amp kweli kusema,0,Alikuwa akitembea karibu na amp ndege ndogo anapigia mlango wake kuimba nyimbo tamu ya melody safi amp kweli kuzungumza
swa_601d91cbd282fc97f21f83b72c598375,bitch im waitin juu ya kuku zangu za kuku,0,bitch Im kusubiri juu ya kuku yangu
swa_3987d19ffeccc2443b3f393e534c24a5,naendesha upungufu wa sheria kinyume cha sheria,0,Mimi ninafanya uasi dhidi ya sheria.
swa_75a45cb7cdb5baf1dee4cc17d00403ba,chandraingram inasikika kama unapiga kofi,0,Chandraingram sauti kama wewe ni kupiga makofi
swa_9e54e5ab3dac273d96b849d7518a66e8,apmorales lazima uendelee kupambana na kaka thea majembe la kutombwa pussy matako anajaribu tu kunishusha kigugumizi,0,Apmorales lazima kuendelea kupigana ndugu Thea pussy pussy pipi pipi tu kujaribu kuleta chini grump
swa_c2e8c8718100a3bf92baae5a640aefc2,anniec kitita kizungu kibaya,0,Anniec Mbwa Mbaya Nyeupe
swa_6905dbaf55c9cb4fb3030ddac7ed7c23,alikuwa na miaka sio amp alijaribu kumpiga dhaifu mtapeli wa punda dhaifu ndio maana amekufa ikiwa zimmerman alikuwa mwanamke,0,Alikuwa na umri wa mwaka mmoja si amp alijaribu kumpiga mdhamini dhaifu wa nyuma kwa hiyo alikufa kama zimmerman alikuwa mwanamke
swa_5fcfdcf67a7f76074d4ad98eec6bdd9b,utcast lakini kisha wakasema oh nah ur not lakini jamani naanza kuwa mtoto asiye na moyo haujakutana nami,0,Lakini kisha walisema oh nah ur si lakini katika Ujerumani mimi kuanza kuwa mtoto heartless wewe kamwe alikutana na mimi
swa_3b2f1269d6a1fd3b989ecea6aa17b844,markkelly missstef nani sawa teabagger wa mrengo wa kulia karanga za bunduki kama harris kuzimu hata polisi wa kuteka,0,Markkelly Missstef ambaye ni haki chai bagger ya mkono wa kulia wa karanga bunduki kama harris helo hata polisi kuvuta
swa_a96df35d1656ea2af052570cf7a2cf99,jetlife nick nilisema nilikuwa nikitoka wapi acha kuweka maneno kinywani mwangu hiyo ni kitu ambacho mtoto mdogo angefanya,0,Jetlife Nick Mimi alisema mimi kuja kutoka wapi mimi kuacha kuweka maneno katika kinywa changu kwamba ni kitu mtoto mdogo kufanya
swa_6fc646c018130abd31dc7e0c78ad0f7e,ndege ameenda kukimbia kutoka kwa punda wako,0,Ndege ataondoka punda wako
swa_17b9cbcacb27cf368352fc59a15d159a,bitches wanapenda baadhi ya alex kutoka kwa shabaha,0,Bitches kama baadhi Alex kutoka lengo
swa_f3a6f217d0d74b1794eb326491321186,ninachukia ndege wananikera tu juu ya ukweli kwamba siwezi kuruka,0,Mimi huchukia ndege. Wao tu kunidhihaki juu ya ukweli kwamba siwezi kuruka.
swa_601560af8cd1175d4367f67bf7c44796,ndege wa manyoya unasimama na peta nimesimama kwa akili timamu,0,Ndege wa majani anasimama na petals Mimi kusimama na akili nzuri
swa_e981879f2dd0ad92750d37d0cbc51e9f,toddirwin nfl kusahau kuhusu walipata hadi februari ni mbio ya senti wacha tuende yanks,0,Todddirwin NFL kusahau kuhusu wao got Februari ni mbio penny hebu kwenda Yanks
swa_17bf06aa5a014160b158eab317484253,ninafurahi makopo ya rangi ya rangi kuwa ya soya kwa mtu mweupe,0,Ninafurahi kuwa makopo ya rangi ni soya kwa mtu mweupe
swa_6ef886cc7fc230d6c61567cb44393798,titanever ni vipi mashabiki wa yankees wanaangalia nyuma wakati wa gary sheffield na timu,0,Titanever ni jinsi mashabiki wa Yankees kuangalia nyuma juu ya wakati wa Gary Sheffield na timu
swa_41017a4ae23f124777214e5bbb231714,kidogo angekuja nyumbani amp inaisha ardhi,0,kidogo angekuja nyumbani amp runs nje ya ardhi
swa_23a0a38a84fa37857326eb279c7c16e9,ilikuwa nzuri niggah yangu lol,0,Ilikuwa nzuri niggah yangu lol
swa_9b24234e36752f82b2e2a22e16420470,ninahitaji ya kuumwa wewe kichwa kubwa,0,Mimi haja ya kukuma kichwa yako kubwa
swa_07467f260ba2135d920770e6bc74ac15,muulize kijana wako jason keiffer bado anajaribu kupata moja kwa moja na ananizuia kijana wa busu,0,kuuliza mvulana wako Jason Keiffer bado kujaribu kupata straight na yeye ni kuzuia mimi kutoka kissing mvulana
swa_3df661c9337a6e34ec9eef003a96d364,haha coco yangu ya nigga siwezi kusubiri fuckkk kama majembe la kutombwa pussy matako ya hunna msimu huu wa joto haha jk,0,haha yangu niggas coco I can't wait fuckkk kama pussy pussy pussy pussy thighs ya hunna hii majira ya joto haha jk
swa_6d0479b6c7ec8b57fe2d261ba6a7215c,amck na kwa sababu inasikika kama hakuna prenup yeye ataingiza pesa sio yeye inaonekana ana sifa ya ghetto magine hiyo,0,Amck na kwa sababu inaonekana kama hakuna kabla ya ndoa yeye ni kwenda kuleta katika fedha si yeye inaonekana kuwa na sifa kwa ghetto magine kwamba
swa_7c27be9dea48d70c8512b1109f576128,alyssadugan kulia juu yake bado hauwezi hata kuzungumza na mimi hata ingawa mimi ni mtoto wa kivuli ambaye hatakabiliana nawe lol,0,alyssadugan haki juu yake bado huwezi hata kuzungumza na mimi ingawa mimi ni mtoto kivuli ambaye si kutaka uso wako lol
swa_d3e907202582607b9b78afb88ee40470,labda ndio kwa akaunti nyingi ana utu wa kuishughulikia na anaweza kuvaa suti ya manjano ikiwa ataweka alama,0,"Labda ndiyo, kwa ajili ya akaunti nyingi yeye ana utu wa kushughulikia na anaweza kuvaa suti ya manjano kama yeye saini."
swa_ad830ea7b0bd03375969818cd982e5fe,nilikuwa fag nyuma wakati huo,0,Nilikuwa fag wakati huo
swa_cbd5a7c570e372e559f8e331c3178ee6,imepunguzwa uliangushwa kichwani,0,kupunguza wewe kuanguka juu ya kichwa chako
swa_3f18e008dbd14d63b25820cbfd32121f,ajbruno hapana ni neno linalotumiwa kubeza utapeli wa teabagger kama nyote watatu bahati nzuri wakati mwingine pal,0,ajbruno si neno kutumika kubeba teabagger kuiba kama ninyi wote watatu bahati nzuri wakati mwingine rafiki
swa_b613548f3a9b153775de56846d71a84a,kamwe kutokea pesa nyingi za mafuta ya jamhuri ya redneck kitako cha kusikitisha ni kweli ufisadi amerika,0,kamwe kutokea fedha nyingi mafuta jamhuri ya redneck huzuni stack ni kweli ufisadi america
swa_0dbcb58d53573b59ead72ec267bfdfeb,ajamazing obispo ho tutaifanya kubwa,0,Ajamazing Askofu Ho tutaifanya kubwa
swa_5d065c338162cc83b891177d6c7ef9da,niko kweli na wavulana wangu hivi sasa punda wako dorky yuko na mama yako amp baba anayemwangalia streit akufanye kuwa mtoto wake,0,Mimi ni kweli na wavulana wangu sasa yako idiot nyuma ni na mama yako amp baba kuangalia barabara kufanya wewe mwana wake
swa_7a896882f80207c342c1a368bbe9232a,xnation kutomba raptor furahiya na hilo wakati utulivu unashindwa kwako baada ya maili k,0,Xnation kuomba Raptor kufurahia wakati utulivu kukosa wewe baada ya Miles K
swa_8dc44c44cc6e3b5b12ad8d3caa939ef7,abbywiseman haha ulikuwa yule kenge kwenye timu yetu,0,AbbyWiseman haha alikuwa bendi hiyo hiyo katika timu yetu.
swa_dfad0952df382f0428d5d3e2340878cc,tu ikiwa ni tweets za kuchekesha kuhusu niggers za ashy,0,Tu kama ni tweets funny kuhusu vipofu Negroes.
swa_956ecac26df3587b7856157c2741ce20,bitch pata hiyo kazi kwanza,0,bitch kupata kazi hiyo kwanza
swa_0877756c26039b3a0c416e2645848463,ripoti ya hali ya nknak kufanya shimo nchini canada kubaka matapeli,0,ripoti juu ya hali ya nknak kufanya shimo katika Canada ubakaji wa ubakaji
